street,city,state,zip,sales
10 Barnes St,Providence,RI,02906,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19890441744007, 'fips': '44007', 'apn': 'M:9 L:357', 'apnOrig': 'M9L357', 'attomId': 198904417}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.1618, 'lotsize2': 7050, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Providence County', 'countyuse1': '112', 'muncode': 'PR', 'munname': 'PROVIDENCE', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'RI', 'line1': '10 BARNES ST', 'line2': 'PROVIDENCE, RI 02906', 'locality': 'Providence', 'matchCode': 'ExaStr', 'oneLine': '10 BARNES ST, PROVIDENCE, RI 02906', 'postal1': '02906', 'postal2': '1561', 'postal3': 'C013'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.832969', 'longitude': '-71.404175', 'distance': 0.0, 'geoid': 'CO44007, CS4459000, DB4400900, MT30003139, ND0000292500, ND0004710868, PL4459000, SB0000115717, SB0000115718, SB0000115719, SB0000115720, SB0000115721, SB0000115722, SB0000115723, SB0000115724, SB0000115725, SB0000115726, SB0000115727, SB0000115728, SB0000115729, SB0000115730, SB0000115731, SB0000115732, SB0000115733, SB0000115734, SB0000115735, SB0000115736, SB0000115737, SB0000115738, SB0000115739, SB0000115740, SB0000115741, SB0000115742, SB0000115743, SB0000115744, SB0000115745, SB0000115746, SB0000115747, SB0000115748, SB0000115749, SB0000115750, SB0000115751, SB0000115752, SB0000115753, ZI02906'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Apartment', 'propsubtype': 'RESIDENTIAL', 'proptype': 'APARTMENT', 'yearbuilt': 1890, 'propLandUse': 'APARTMENT', 'propIndicator': '22'}, 'utilities': {'heatingfuel': 'OIL', 'heatingtype': 'STEAM'}, 'building': {'size': {'bldgsize': 11912, 'grosssize': 11912, 'grosssizeadjusted': 8613, 'groundfloorsize': 0, 'livingsize': 8613, 'sizeInd': 'LIVING SQFT ', 'universalsize': 8613}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 12.0, 'bathsfull': 12, 'bathshalf': 0, 'bathstotal': 12.0, 'beds': 10, 'roomsTotal': 0}, 'interior': {'bsmtsize': 6190, 'bsmttype': 'FINISHED', 'fplccount': 2, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'EXCELLENT', 'constructiontype': 'WOOD FRAME', 'frameType': 'WOOD', 'roofcover': 'ASPHALT', 'wallType': 'FRAME SIDING'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 3, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '12', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2012-9-24', 'amount': {'saleamt': 1, 'salerecdate': '2012-9-24', 'saledisclosuretype': 0, 'saledocnum': '10377-194', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1150 Bald Hill Rd,Warwick,RI,02886,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
885 S MAIN ST,Pascoag,RI,02859,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18870338944007, 'fips': '44007', 'apn': 'M:247 L:027', 'apnOrig': 'M247L027', 'attomId': 188703389}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 1.84, 'lotsize2': 80150, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Providence County', 'countyuse1': '405', 'muncode': 'BU', 'munname': 'BURRILLVILLE', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'RI', 'line1': '885 S MAIN ST', 'line2': 'PASCOAG, RI 02859', 'locality': 'Pascoag', 'matchCode': 'ExaStr', 'oneLine': '885 S MAIN ST, PASCOAG, RI 02859', 'postal1': '02859', 'postal2': '3520', 'postal3': 'R001'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.938505', 'longitude': '-71.682566', 'distance': 0.0, 'geoid': 'CO44007, CS4411800, DB4400090, PL4454460, SB0000115671, ZI02859'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Industrial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'INDUSTRIAL (NEC)', 'yearbuilt': 1993, 'propLandUse': 'INDUSTRIAL (NEC)', 'propIndicator': '50'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN', 'heatingfuel': 'OIL', 'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 29900, 'grosssize': 29900, 'grosssizeadjusted': 29840, 'groundfloorsize': 24840, 'livingsize': 29840, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 29900}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 1}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'STEEL', 'frameType': 'STEEL', 'roofcover': 'METAL', 'wallType': 'OTHER'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '1', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2014-2-4', 'saleTransDate': '2014-2-4', 'amount': {'saleamt': 0, 'salerecdate': '2014-2-6', 'saledisclosuretype': 0, 'saledocnum': '888-238', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2009-2-10', 'amount': {'saleamt': 0, 'salerecdate': '2009-2-10', 'saledisclosuretype': 0, 'saledocnum': '667-75', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1400 Cherokee Rd,Florence,SC,29501,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
224 Hicks Rd,Greenville,SC,29605,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2104 Boiling Springs,Boiling Springs,SC,29316,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19357602145083, 'fips': '45083', 'apn': '2510062600', 'apnOrig': '2510062600', 'attomId': 193576021}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '1', 'lotsize1': 1.524, 'lotsize2': 66385, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Spartanburg County', 'countyuse1': 'BC1', 'muncode': 'SP', 'munname': 'SPARTANBURG', 'subdname': '3PH 1', 'subdtractnum': '3', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'SC', 'line1': '2104 BOILING SPRINGS RD', 'line2': 'BOILING SPRINGS, SC 29316', 'locality': 'Boiling Springs', 'matchCode': 'ExaStr', 'oneLine': '2104 BOILING SPRINGS RD, BOILING SPRINGS, SC 29316', 'postal1': '29316', 'postal2': '5301', 'postal3': 'R021'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '35.021133', 'longitude': '-81.962849', 'distance': 0.0, 'geoid': 'CO45083, CS4590338, DB4503510, MT30003530, PL4507345, SB0000116557, SB0000116559, SB0000116564, SB0000116566, SB0000116567, ZI29316'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Service (general public)', 'propsubtype': 'COMMERCIAL', 'proptype': 'RESTAURANT BUILDING', 'yearbuilt': 2007, 'propLandUse': 'RESTAURANT BUILDING', 'propIndicator': '26'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 7136, 'grosssize': 7136, 'grosssizeadjusted': 7136, 'groundfloorsize': 0, 'livingsize': 7136, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 7136}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'floors': 'CONCRETE', 'fplccount': 2, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'GOOD', 'constructiontype': 'WOOD', 'foundationtype': 'CONTINUOUS FOOTING', 'frameType': 'WOOD', 'wallType': 'WOOD'}, 'parking': {'prkgSize': 0}, 'summary': {'archStyle': 'CONVENTIONAL', 'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 2007}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2017-7-27', 'saleTransDate': '2017-7-27', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000034874', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2006-8-4', 'saleTransDate': '2006-8-4', 'amount': {'saleamt': 550000, 'salerecdate': '2006-8-7', 'saledisclosuretype': 0, 'saledocnum': '0000042799', 'saletranstype': 'New Construction'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 57}}]}]}"
581 Dalton Ridge Dr,Lancaster,SC,29722,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18994524045057, 'fips': '45057', 'apn': '0068 0000401', 'apnOrig': '680000401', 'attomId': 189945240}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 9.69, 'lotsize2': 422096, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Lancaster County', 'countyuse1': 'NCOM', 'muncode': 'LN', 'munname': 'LANCASTER', 'subdname': 'MANNY SISTARE SURV', 'subdtractnum': '0', 'taxcodearea': '1'}, 'address': {'country': 'US', 'countrySubd': 'SC', 'line1': '581 DALTON RIDGE DR', 'line2': 'LANCASTER, SC 29720', 'locality': 'Lancaster', 'matchCode': 'ExaStr', 'oneLine': '581 DALTON RIDGE DR, LANCASTER, SC 29720', 'postal1': '29720', 'postal2': '7345', 'postal3': 'R017'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '34.738319', 'longitude': '-80.771740', 'distance': 0.0, 'geoid': 'CO45057, CS4591859, DB4502580, RS0004454247, SB0000133950, SB0000133953, SB0000133962, ZI29720'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Retail', 'propsubtype': 'MISCELLANEOUS INDUSTRIAL', 'proptype': 'STORE BUILDING', 'yearbuilt': 1996, 'propLandUse': 'STORE BUILDING', 'propIndicator': '25'}, 'utilities': {}, 'building': {'size': {'bldgsize': 101953, 'grosssize': 101953, 'grosssizeadjusted': 101953, 'groundfloorsize': 0, 'livingsize': 101953, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 101953}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 42.5, 'bathsfull': 37, 'bathshalf': 11, 'bathstotal': 42.5, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'foundationtype': 'SLAB', 'roofcover': 'COMPOSITION SHINGLE', 'wallType': 'FRAME SIDING'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'MISCELLANEOUS INDUSTRIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'MISCELLANEOUS INDUSTRIAL', 'unitsCount': '0', 'yearbuilteffective': 1996}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2016-6-16', 'saleTransDate': '2016-6-16', 'amount': {'saleamt': 0, 'salerecdate': '2016-6-30', 'saledisclosuretype': 0, 'saledocnum': '0000009095', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2013-8-9', 'saleTransDate': '2013-8-9', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000011876', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-6-14', 'saleTransDate': '2012-6-14', 'amount': {'saleamt': 0, 'salerecdate': '2012-6-14', 'saledisclosuretype': 0, 'saledocnum': '0000007648', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-8-22', 'saleTransDate': '2008-8-22', 'amount': {'saleamt': 0, 'salerecdate': '2008-8-22', 'saledisclosuretype': 0, 'saledocnum': '0000011872', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
415 Altman St,MONCKS CORNER,SC,29461,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 4708263645015, 'fips': '45015', 'apn': '1421203019', 'apnOrig': '1421203019', 'attomId': 47082636}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '194', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Berkeley County', 'countyuse1': '960', 'muncode': 'BK', 'munname': 'BERKELEY', 'subdname': 'FAIRLAWN', 'subdtractnum': '0', 'taxcodearea': '15'}, 'address': {'country': 'US', 'countrySubd': 'SC', 'line1': '415 ALTMAN ST', 'line2': 'MONCKS CORNER, SC 29461', 'locality': 'Moncks Corner', 'matchCode': 'ExaStr', 'oneLine': '415 ALTMAN ST, MONCKS CORNER, SC 29461', 'postal1': '29461', 'postal2': '3656', 'postal3': 'C004'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '33.189218', 'longitude': '-80.002068', 'distance': 0.0, 'geoid': 'CO45015, CS4592210, DB4501170, PL4547275, RS0000081279, SB0000115885, SB0000115886, SB0000115899, SB0000115908, ZI29461'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Office Building', 'propsubtype': 'COMMERCIAL', 'proptype': 'OFFICE BUILDING', 'yearbuilt': 0, 'propLandUse': 'OFFICE BUILDING', 'propIndicator': '27'}, 'utilities': {}, 'building': {'size': {'bldgsize': 2324, 'grosssize': 2324, 'grosssizeadjusted': 2324, 'groundfloorsize': 2324, 'livingsize': 2324, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 2324}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 1, 'fplcind': 'Y', 'fplctype': 'PREFAB'}, 'construction': {'foundationtype': 'CONCRETE', 'frameType': 'TYPE UNKNOWN', 'roofcover': 'ASPHALT', 'wallType': 'BRICK/STONE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '1', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2015-10-22', 'saleTransDate': '2015-10-22', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '2047/0081', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '5345/0289', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
27164 470th Avenue Suite 1,Tea,SD,57064,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
620 S Roosevelt Avenue,Pierre,SD,57501,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
44504 SD Highway 22,Hazel,SD,57242,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
910 Saint Andrews Dr,Murfreesboro,TN,37128,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
5011 MARKET PL UNIT D,MOUNT JULIET,TN,37122,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1406-1408 Lebanon Pike,Nashville,TN,37210,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 4736958547037, 'fips': '47037', 'apn': '09400003400', 'apnOrig': '9400003400', 'attomId': 47369585}, 'lot': {'depth': 300, 'frontage': 50, 'lotsize1': 1.9, 'lotsize2': 82764, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Davidson County', 'countyuse1': '042', 'muncode': 'DV', 'munname': 'DAVIDSON', 'subdname': 'NASHVILLE AUTO AUCTION', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TN', 'line1': '1406 LEBANON PIKE', 'line2': 'NASHVILLE, TN 37210', 'locality': 'Nashville', 'matchCode': 'ExaStr', 'oneLine': '1406 LEBANON PIKE, NASHVILLE, TN 37210', 'postal1': '37210', 'postal2': '3102', 'postal3': 'C010'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '36.153543', 'longitude': '-86.723936', 'distance': 0.0, 'geoid': 'CO47037, CS4793458, DB4703180, MT30002712, ND0000539390, PL4752006, SB0000117290, SB0000117300, SB0000117309, SB0000138135, ZI37210'}, 'summary': {'propclass': 'Service (general public)', 'propsubtype': 'COMMERCIAL', 'proptype': 'SERVICE STATION', 'yearbuilt': 1969, 'propLandUse': 'SERVICE STATION', 'propIndicator': '26'}, 'utilities': {'coolingtype': 'AC.CENTRAL', 'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 8360, 'grosssize': 8360, 'grosssizeadjusted': 8360, 'groundfloorsize': 8360, 'livingsize': 8360, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 8360}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'roofcover': 'TYPE UNKNOWN', 'wallType': 'CONCRETE BLOCK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '1', 'yearbuilteffective': 1990}}, 'vintage': {'lastModified': '2019-3-8', 'pubDate': '2019-3-8'}, 'salehistory': [{'salesearchdate': '2018-1-2', 'saleTransDate': '2018-1-2', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000001017', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2013-6-17', 'saleTransDate': '2013-6-17', 'amount': {'saleamt': 1500000, 'salerecdate': '2013-6-19', 'saledisclosuretype': 0, 'saledocnum': '0000062806', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 179}}]}]}"
