street,city,state,zip,sales
31775 GRAND RIVER,FARMINGTON,MI,48336,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
658 NE MICHIGAN AVE,GRAND RAPIDS,MI,49503,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2440 N Velasco,Angleton,TX,77515,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2912 GILMORE DRIVE,Jonesboro,AR,72402,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 23962349505031, 'fips': '05031', 'apn': '01-144283-06400', 'attomId': 239623495}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '1,3', 'lotsize1': 1.56, 'lotsize2': 67954}, 'area': {'countrysecsubd': 'Craighead County', 'countyuse1': 'CI', 'muncode': 'CI', 'munname': 'CRAIGHEAD', 'subdname': 'HERINGER REPLAT OF PHILLIPS'}, 'address': {'country': 'US', 'countrySubd': 'AR', 'line1': '2912 GILMORE DR', 'line2': 'JONESBORO, AR 72401', 'locality': 'Jonesboro', 'matchCode': 'ExaStr', 'oneLine': '2912 GILMORE DR, JONESBORO, AR 72401', 'postal1': '72401', 'postal2': '7327', 'postal3': 'C025'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '35.807634', 'longitude': '-90.673541', 'distance': 0.0, 'geoid': 'CO05031, CS0592670, DB0510440, MT30002049, PL0535710, SB0000066879, ZI72401'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Commercial', 'proptype': 'COMMERCIAL (NEC)', 'yearbuilt': 0, 'propLandUse': 'COMMERCIAL (NEC)', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 4631, 'groundfloorsize': 0, 'livingsize': 4631, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': -1, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'floors': 'CARPET', 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'foundationtype': 'CONCRETE', 'roofcover': 'SHINGLE', 'wallType': 'WOOD SIDING'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 1, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
739 Portland Way S,Galion,OH,44833,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 2, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 30427195839033, 'fips': '39033', 'apn': '19-0025051.000', 'attomId': 304271958}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '939', 'lotsize1': 0.0, 'lotsize2': 0}, 'area': {'countrysecsubd': 'Crawford County', 'countyuse1': '400     '}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '739 PORTLAND WAY S', 'line2': 'GALION, OH 44833', 'locality': 'Galion', 'matchCode': 'ExaStr', 'oneLine': '739 PORTLAND WAY S, GALION, OH 44833', 'postal1': '44833', 'postal2': '2326', 'postal3': 'C011'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.722592', 'longitude': '-82.807541', 'distance': 0.0, 'geoid': 'CO39033, CS3929176, DB3904402, PL3929162, SB0000108629, SB0000108630, SB0000108631, SB0000108632, ZI44833'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Vacant', 'proptype': 'COMMERCIAL ACREAGE', 'yearbuilt': 0, 'propLandUse': 'COMMERCIAL ACREAGE', 'propIndicator': '80'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2008-3-14', 'saleTransDate': '2008-3-14', 'amount': {'saleamt': 225000, 'salerecdate': '2008-3-20', 'saledisclosuretype': 0, 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 30427195939033, 'fips': '39033', 'apn': '19-0025052.000', 'attomId': 304271959}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '939', 'lotsize1': 0.0, 'lotsize2': 0}, 'area': {'countrysecsubd': 'Crawford County', 'countyuse1': '464     '}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '739 PORTLAND WAY S', 'line2': 'GALION, OH 44833', 'locality': 'Galion', 'matchCode': 'ExaStr', 'oneLine': '739 PORTLAND WAY S, GALION, OH 44833', 'postal1': '44833', 'postal2': '2326', 'postal3': 'C011'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.722592', 'longitude': '-82.807541', 'distance': 0.0, 'geoid': 'CO39033, CS3929176, DB3904402, PL3929162, SB0000108629, SB0000108630, SB0000108631, SB0000108632, ZI44833'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Amusement-Recreation', 'proptype': 'BOWLING ALLEY', 'yearbuilt': 0, 'propLandUse': 'BOWLING ALLEY', 'propIndicator': '32'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2008-3-14', 'saleTransDate': '2008-3-14', 'amount': {'saleamt': 225000, 'salerecdate': '2008-3-20', 'saledisclosuretype': 0, 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 30427195839033, 'fips': '39033', 'apn': '19-0025051.000', 'attomId': 304271958}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '939', 'lotsize1': 0.0, 'lotsize2': 0}, 'area': {'countrysecsubd': 'Crawford County', 'countyuse1': '400     '}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '739 PORTLAND WAY S', 'line2': 'GALION, OH 44833', 'locality': 'Galion', 'matchCode': 'ExaStr', 'oneLine': '739 PORTLAND WAY S, GALION, OH 44833', 'postal1': '44833', 'postal2': '2326', 'postal3': 'C011'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.722592', 'longitude': '-82.807541', 'distance': 0.0, 'geoid': 'CO39033, CS3929176, DB3904402, PL3929162, SB0000108629, SB0000108630, SB0000108631, SB0000108632, ZI44833'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Vacant', 'proptype': 'COMMERCIAL ACREAGE', 'yearbuilt': 0, 'propLandUse': 'COMMERCIAL ACREAGE', 'propIndicator': '80'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
3270 N STATE ST,DAVISON,MI,48423,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
121 S. Broas Street,Belding,MI,48809,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
208 Central Ave.,Great Falls,MT,59401,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19971001230013, 'fips': '30013', 'apn': '02301512213120000', 'apnOrig': '2301512213120000', 'attomId': 199710012}, 'lot': {'depth': 150, 'frontage': 50, 'lotnum': '3', 'lotsize1': 0.172, 'lotsize2': 7492, 'pooltype': 'NONE'}, 'area': {'blockNum': '366', 'countrysecsubd': 'Cascade County', 'countyuse1': 'IMP_', 'muncode': 'CA', 'munname': 'CASCADE', 'srvyRange': '03E', 'srvySection': '12', 'srvyTownship': '20N', 'subdname': 'GREAT FALLS ORIGINAL TOWNSITE', 'subdtractnum': '0', 'taxcodearea': '4998'}, 'address': {'country': 'US', 'countrySubd': 'MT', 'line1': '208 CENTRAL AVE', 'line2': 'GREAT FALLS, MT 59401', 'locality': 'Great Falls', 'matchCode': 'ExaStr', 'oneLine': '208 CENTRAL AVE, GREAT FALLS, MT 59401', 'postal1': '59401', 'postal2': '3112', 'postal3': 'C035'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '47.505203', 'longitude': '-111.304139', 'distance': 0.0, 'geoid': 'CO30013, CS3091533, DB3013040, DB3013050, MT30001733, PL3032800, SB0000098773, SB0000098785, SB0000098788, ZI59401'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Single Family Residence / Townhouse', 'propsubtype': 'COMMERCIAL', 'proptype': 'SFR', 'yearbuilt': 1892, 'propLandUse': 'SFR', 'propIndicator': '10'}, 'utilities': {'heatingtype': 'HOT WATER'}, 'building': {'size': {'bldgsize': 14700, 'grosssize': 14700, 'grosssizeadjusted': 14700, 'groundfloorsize': 0, 'livingsize': 14700, 'sizeInd': 'LIVING SQFT ', 'universalsize': 14700}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 4900, 'bsmttype': 'UNFINISHED', 'fplccount': 0}, 'construction': {'condition': 'POOR', 'constructiontype': 'WOOD', 'frameType': 'WOOD', 'wallType': 'CONCRETE BLOCK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1975}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2014-10-28', 'saleTransDate': '2014-10-28', 'amount': {'saleamt': 0, 'salerecdate': '2014-11-19', 'saledisclosuretype': 2, 'saledocnum': '0000298781', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-11-16', 'saleTransDate': '2012-11-16', 'amount': {'saleamt': 0, 'salerecdate': '2012-11-16', 'saledisclosuretype': 2, 'saledocnum': '0000263730', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
610 S. Forest,Ann Arbor,MI,48104,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 17202510126161, 'fips': '26161', 'apn': '090928310021', 'apnOrig': '90928310021', 'attomId': 172025101}, 'lot': {'depth': 130, 'frontage': 44, 'lotnum': '5', 'lotsize1': 0.13, 'lotsize2': 5663, 'pooltype': 'NONE'}, 'area': {'blockNum': '1', 'countrysecsubd': 'Washtenaw County', 'countyuse1': '347', 'muncode': 'WA', 'munname': 'WASHTENAW', 'srvyRange': '06E', 'srvySection': '09', 'srvyTownship': '02S', 'subdname': 'RANSOM S SMITHS ADD', 'subdtractnum': '0', 'taxcodearea': '99025'}, 'address': {'country': 'US', 'countrySubd': 'MI', 'line1': '610 S FOREST AVE', 'line2': 'ANN ARBOR, MI 48104', 'locality': 'Ann Arbor', 'matchCode': 'ExaStr', 'oneLine': '610 S FOREST AVE, ANN ARBOR, MI 48104', 'postal1': '48104', 'postal2': '3102', 'postal3': 'C042'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '42.274589', 'longitude': '-83.733285', 'distance': 0.0, 'geoid': 'CO26161, CS2603000, DB2602820, MT30000521, ND0000555818, ND0002317690, PL2603000, SB0000092930, SB0000092944, SB0000092946, ZI48104'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Commercial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1964, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 6528, 'grosssize': 6528, 'grosssizeadjusted': 6528, 'groundfloorsize': 0, 'livingsize': 6528, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 6528}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'frameType': 'TYPE UNKNOWN', 'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2018-1-17', 'saleTransDate': '2018-1-17', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0006407518', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-1-17', 'saleTransDate': '2012-1-17', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0006059042', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
313 WATER ST,PETOSKEY,MI,49770,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
510 W COMMERCE,MILFORD,MI,48381,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2575 Weston Rd,Colorado Springs,CO,80910,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 3971337608041, 'fips': '08041', 'apn': '6433102037', 'apnOrig': '6433102037', 'attomId': 39713376}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '37', 'lotsize1': 1.36, 'lotsize2': 59242, 'pooltype': 'NONE'}, 'area': {'blockNum': '2', 'countrysecsubd': 'El Paso County', 'countyuse1': '2135', 'muncode': 'EP', 'munname': 'EL PASO', 'srvyRange': '66', 'srvySection': '33', 'srvyTownship': '14', 'subdname': 'SPROUL RAIL INDUST PARK FIL 1', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '2575 WESTON RD', 'line2': 'COLORADO SPRINGS, CO 80910', 'locality': 'Colorado Springs', 'matchCode': 'ExaStr', 'oneLine': '2575 WESTON RD, COLORADO SPRINGS, CO 80910', 'postal1': '80910', 'postal2': '1022', 'postal3': 'C012'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.795452', 'longitude': '-104.777542', 'distance': 0.0, 'geoid': 'CO08041, CS0890741, DB0804530, MT30001146, ND0000055000, PL0816000, SB0000075635, SB0000075639, SB0000075640, ZI80910'}, 'summary': {'propclass': 'Industrial', 'propsubtype': 'COMMERCIAL', 'proptype': 'WAREHOUSE', 'yearbuilt': 1968, 'propLandUse': 'WAREHOUSE', 'propIndicator': '50'}, 'utilities': {'heatingtype': 'CENTRAL'}, 'building': {'size': {'bldgsize': 7920, 'grosssize': 7920, 'grosssizeadjusted': 7920, 'groundfloorsize': 7920, 'livingsize': 7920, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 7920}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'constructiontype': 'MASONRY', 'frameType': 'MASONRY'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'GOOD', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2016-1-8', 'saleTransDate': '2016-1-8', 'amount': {'saleamt': 500000, 'salerecdate': '2016-1-8', 'saledisclosuretype': 0, 'saledocnum': '0000002439', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 63}}, {'salesearchdate': '2015-10-7', 'saleTransDate': '2015-10-7', 'amount': {'saleamt': 0, 'salerecdate': '2015-10-7', 'saledisclosuretype': 0, 'saledocnum': '0000109465', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2015-6-4', 'saleTransDate': '2015-6-4', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000057975', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2015-2-22', 'saleTransDate': '2015-2-22', 'amount': {'saleamt': 0, 'salerecdate': '2015-2-24', 'saledisclosuretype': 0, 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2014-12-31', 'saleTransDate': '2014-12-31', 'amount': {'saleamt': 245000, 'salerecdate': '2014-12-31', 'saledisclosuretype': 0, 'saledocnum': '0000120215', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 31}}, {'salesearchdate': '2013-12-31', 'saleTransDate': '2013-12-31', 'amount': {'saleamt': 0, 'salerecdate': '2014-1-2', 'saledisclosuretype': 0, 'saledocnum': '0000000376', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-9-7', 'saleTransDate': '2012-9-7', 'amount': {'saleamt': 245000, 'salerecdate': '2012-9-13', 'saledisclosuretype': 0, 'saledocnum': '0000106276', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 31}}, {'salesearchdate': '2007-4-12', 'saleTransDate': '2007-4-12', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000054228', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
99 S Hobart Rd,Hobart,IN,46342,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19083049618089, 'fips': '18089', 'apn': '450933101004000018', 'apnOrig': '450933101004000018', 'attomId': 190830496}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '1', 'lotsize1': 1.65, 'lotsize2': 71874, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Lake County', 'countyuse1': '464', 'muncode': 'LK', 'munname': 'LAKE', 'srvyRange': '07', 'srvySection': '33', 'srvyTownship': '36', 'subdtractnum': '0', 'taxcodearea': '18'}, 'address': {'country': 'US', 'countrySubd': 'IN', 'line1': '99 S HOBART RD', 'line2': 'HOBART, IN 46342', 'locality': 'Hobart', 'matchCode': 'ExaStr', 'oneLine': '99 S HOBART RD, HOBART, IN 46342', 'postal1': '46342', 'postal2': '4666', 'postal3': 'C008'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.535337', 'longitude': '-87.240148', 'distance': 0.0, 'geoid': 'CO18089, CS1834132, DB1804590, MT30004124, PL1834114, SB0000087402, ZI46342'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Amusement-Recreation', 'propsubtype': 'COMMERCIAL', 'proptype': 'BOWLING ALLEY', 'yearbuilt': 1963, 'propLandUse': 'BOWLING ALLEY', 'propIndicator': '32'}, 'utilities': {'energyType': 'AVAILABLE'}, 'building': {'size': {'bldgsize': 16530, 'grosssize': 16530, 'grosssizeadjusted': 16530, 'groundfloorsize': 0, 'livingsize': 16530, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 16530}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'BRICK', 'wallType': 'BRICK/STONE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1983}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2013-1-28', 'saleTransDate': '2013-1-28', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000015083', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2013-1-28', 'saleTransDate': '2013-1-28', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000015910', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2013-1-28', 'saleTransDate': '2013-1-28', 'amount': {'saleamt': 0, 'salerecdate': '2013-3-1', 'saledisclosuretype': 2, 'saledocnum': '0000015911', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2012-6-8', 'saleTransDate': '2012-6-8', 'amount': {'saleamt': 0, 'salerecdate': '2012-6-15', 'saledisclosuretype': 2, 'saledocnum': '0000039675', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-6-5', 'saleTransDate': '2008-6-5', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000042544', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2004-1-28', 'saleTransDate': '2004-1-28', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000011249', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
