street,city,state,zip,sales
601 W BUFFALO ST,NEW BUFFALO,MI,49117,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 28856557726021, 'fips': '26021', 'apn': '11-62-8200-0375-09-1', 'attomId': 288565577}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 0.0, 'lotsize2': 0}, 'area': {'blockNum': '375', 'countrysecsubd': 'Berrien County', 'countyuse1': '708', 'subdname': 'VIRGINIA ADD'}, 'address': {'country': 'US', 'countrySubd': 'MI', 'line1': '601 W BUFFALO ST', 'line2': 'NEW BUFFALO, MI 49117', 'locality': 'New Buffalo', 'matchCode': 'ExaStr', 'oneLine': '601 W BUFFALO ST, NEW BUFFALO, MI 49117', 'postal1': '49117', 'postal2': '1209', 'postal3': 'C002'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '41.790895', 'longitude': '-86.750607', 'distance': 0.0, 'geoid': 'CO26021, CS2657220, DB2625140, MT30002547, PL2657220, SB0000094203, SB0000094204, SB0000094205, ZI49117'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Exempt', 'proptype': 'TAX EXEMPT', 'yearbuilt': 0, 'propLandUse': 'TAX EXEMPT', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': -1, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-27', 'pubDate': '2018-7-27'}, 'salehistory': [{'salesearchdate': '2013-9-30', 'saleTransDate': '2013-9-30', 'amount': {'saleamt': 210000, 'salerecdate': '2013-10-2', 'saledisclosuretype': 0, 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2008-1-23', 'saleTransDate': '2008-1-23', 'amount': {'saleamt': 0, 'salerecdate': '2008-2-1', 'saledisclosuretype': 0, 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
13100 RED ARROW HWY,SAWYER,MI,49125,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
9125 E GREENLAND RD,FRANKTOWN,CO,80116,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19717923108035, 'fips': '08035', 'apn': '0038148', 'apnOrig': '38148', 'attomId': 197179231}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 13.96, 'lotsize2': 608098, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Douglas County', 'countyuse1': '9259', 'muncode': 'DO', 'munname': 'DOUGLAS', 'srvyRange': '65', 'srvySection': '06', 'srvyTownship': '10', 'subdname': 'METES & BOUNDS', 'subdtractnum': '0', 'taxcodearea': '118'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '9125 E GREENLAND RD', 'line2': 'FRANKTOWN, CO 80116', 'locality': 'Franktown', 'matchCode': 'ExaStr', 'oneLine': '9125 E GREENLAND RD, FRANKTOWN, CO 80116', 'postal1': '80116', 'postal2': '8200', 'postal3': 'H069'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.206266', 'longitude': '-104.716562', 'distance': 0.0, 'geoid': 'CO08035, CS0892850, DB0803450, SB0000075445, SB0000075446, SB0000075502, ZI80116'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 0, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN'}, 'building': {'size': {'bldgsize': 8769, 'grosssize': 8769, 'grosssizeadjusted': 8769, 'groundfloorsize': 0, 'livingsize': 8769, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 8769}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0, 'fplcind': 'Y', 'fplctype': 'YES'}, 'construction': {'condition': 'AVERAGE'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 0, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2009-11-23', 'saleTransDate': '2009-11-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000091442', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2005-3-21', 'saleTransDate': '2005-3-21', 'amount': {'saleamt': 160000, 'salerecdate': '2005-5-2', 'saledisclosuretype': 0, 'saledocnum': '0000038152', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 18}}]}]}"
2130 W MULBERRY ST,FORT COLLINS,CO,80538,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18455828008069, 'fips': '08069', 'apn': 'R1582590', 'apnOrig': 'R1582590', 'attomId': 184558280}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '917', 'lotsize1': 0.41, 'lotsize2': 17860, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Larimer County', 'countyuse1': '9251', 'muncode': 'LA', 'munname': 'LARIMER', 'srvyRange': '69', 'srvySection': '09', 'srvyTownship': '07', 'subdtractnum': '0', 'taxcodearea': '1100'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '2130 W MULBERRY ST', 'line2': 'FORT COLLINS, CO 80521', 'locality': 'Fort Collins', 'matchCode': 'ExaStr', 'oneLine': '2130 W MULBERRY ST, FORT COLLINS, CO 80521', 'postal1': '80521', 'postal2': '3221', 'postal3': 'C018'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '40.582157', 'longitude': '-105.115703', 'distance': 0.0, 'geoid': 'CO08069, CS0891330, DB0803990, MT30001583, ND0000370078, PL0827425, SB0000075987, SB0000075988, SB0000075990, ZI80521'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1981, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'heatingtype': 'FORCED AIR'}, 'building': {'size': {'bldgsize': 5920, 'grosssize': 5920, 'grosssizeadjusted': 2760, 'groundfloorsize': 0, 'livingsize': 2760, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 5920}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 3160, 'bsmttype': 'UNFINISHED', 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'WOOD FRAME', 'frameType': 'WOOD'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 1, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'LOW', 'storyDesc': 'COMMERCIAL', 'unitsCount': '1', 'yearbuilteffective': 1981}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2006-11-9', 'saleTransDate': '2006-11-9', 'amount': {'saleamt': 0, 'salerecdate': '2006-11-9', 'saledisclosuretype': 0, 'saledocnum': '0000085357', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000036665', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
18725 MONUMENT HILL ROAD,MONUMENT,CO,80132,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 32331336708041, 'fips': '08041', 'apn': '7111304025', 'apnOrig': '7111304025', 'attomId': 323313367}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '20A', 'lotsize1': 10.11, 'lotsize2': 440392, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'El Paso County', 'countyuse1': '9159', 'muncode': 'EP', 'munname': 'EL PASO', 'srvyRange': '67', 'srvySection': '11', 'srvyTownship': '11', 'subdname': 'WOODMOOR BUS TECHNOLOGICAL PAR', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '18725 MONUMENT HILL RD', 'line2': 'MONUMENT, CO 80132', 'locality': 'Monument', 'matchCode': 'ExaStr', 'oneLine': '18725 MONUMENT HILL RD, MONUMENT, CO 80132', 'postal1': '80132', 'postal2': '3409', 'postal3': 'R009'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.104902', 'longitude': '-104.863999', 'distance': 0.0, 'geoid': 'CO08041, CS0890304, DB0805820, MT30001146, ND0004687010, PL0886117, SB0000075827, SB0000075829, SB0000075833, ZI80132'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1972, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'heatingtype': 'PACKAGE'}, 'building': {'size': {'bldgsize': 25600, 'grosssize': 25600, 'grosssizeadjusted': 25600, 'groundfloorsize': 0, 'livingsize': 25600, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 25600}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 2284, 'bsmttype': 'UNFINISHED', 'fplccount': 0}, 'construction': {'constructiontype': 'WOOD FRAME', 'frameType': 'WOOD'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'GOOD', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2017-3-1', 'saleTransDate': '2017-3-1', 'amount': {'saleamt': 0, 'salerecdate': '2017-3-9', 'saledisclosuretype': 0, 'saledocnum': '0000027682', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
401 S DAVIS ST,BELTON,TX,76513,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2390 ATLANTA RD SE,SMYRNA,GA,30080,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1003 W HOLLAND AVE,ALPINE,TX,79830,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
4343 FM 1287,GRAHAM,TX,76450,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 21424230648503, 'fips': '48503', 'apn': '39670', 'attomId': 214242306}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 20.0, 'lotsize2': 871200}, 'area': {'countrysecsubd': 'Young County', 'countyuse1': 'XV      ', 'muncode': 'YU', 'munname': 'YOUNG'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '4343 FM 1287', 'line2': 'GRAHAM, TX 76450', 'locality': 'Graham', 'matchCode': 'ExaStr', 'oneLine': '4343 FM 1287, GRAHAM, TX 76450', 'postal1': '76450', 'postal2': '5125', 'postal3': 'H074'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '33.033775', 'longitude': '-98.592155', 'distance': 0.0, 'geoid': 'CO48503, CS4891600, DB4821360, SB0000120911, SB0000120912, SB0000120913, SB0000120914, SB0000120915, SB0000120916, ZI76450'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Exempt', 'proptype': 'TAX EXEMPT', 'yearbuilt': 2010, 'propLandUse': 'TAX EXEMPT', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 12228, 'groundfloorsize': 0, 'livingsize': 12228, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'levels': 0, 'mobileHomeInd': ' ', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2008-5-30', 'saleTransDate': '2008-5-30', 'amount': {'saleamt': 0, 'salerecdate': '2008-5-30', 'saledisclosuretype': 2, 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
200 N.E. CHIPMAN ROAD,LEES SUMMIT,MO,64063,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 20335788729095, 'fips': '29095', 'apn': '52900042700000000', 'apnOrig': '52900042700000000', 'attomId': 203357887}, 'lot': {'depth': 0, 'frontage': 411, 'lotnum': 'A', 'lotsize1': 0.0, 'lotsize2': 0, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Jackson County', 'countyuse1': 'AG4', 'muncode': 'JA', 'munname': 'JACKSON', 'srvyRange': '31', 'srvySection': '31', 'srvyTownship': '48', 'subdname': 'SUMMIT POINT PLAZA', 'subdtractnum': '0', 'taxcodearea': '49'}, 'address': {'country': 'US', 'countrySubd': 'MO', 'line1': '200 NE CHIPMAN RD', 'line2': 'LEES SUMMIT, MO 64063', 'locality': 'Lees Summit', 'matchCode': 'ExaStr', 'oneLine': '200 NE CHIPMAN RD, LEES SUMMIT, MO 64063', 'postal1': '64063', 'postal2': '2404', 'postal3': 'C001'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.925135', 'longitude': '-94.376322', 'distance': 0.0, 'geoid': 'CO29095, CS2959564, DB2918300, MT30002068, PL2941348, SB0000096962, SB0000096969, SB0000096974, ZI64086'}, 'summary': {'absenteeInd': 'ABSENTEE(MAIL AND SITUS NOT =)', 'propclass': 'Retail', 'propsubtype': 'RESIDENTIAL', 'proptype': 'SHOPPING CENTER', 'yearbuilt': 1987, 'propLandUse': 'SHOPPING CENTER', 'propIndicator': '25'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN'}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 20632, 'groundfloorsize': 0, 'livingsize': 20632, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'constructiontype': 'WOOD', 'frameType': 'WOOD', 'wallType': 'WOOD'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2013-3-1', 'saleTransDate': '2013-3-1', 'amount': {'saleamt': 0, 'salerecdate': '2013-3-8', 'saledisclosuretype': 2, 'saledocnum': '0000E23223', 'saletranstype': 'Resale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
137 EAST CHERRY STREET,GROVELAND,FL,34736,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1021 N NEW YORK AVE,WINTER PARK,FL,32789,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1426 GREAT FALLS HIGHWAY,LANCASTER,SC,29720,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 21692503445057, 'fips': '45057', 'apn': '0081I0C00201', 'apnOrig': '0081I0C00201', 'attomId': 216925034}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 11.61, 'lotsize2': 505732, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Lancaster County', 'muncode': 'LN', 'munname': 'LANCASTER', 'subdtractnum': '0', 'taxcodearea': '1'}, 'address': {'country': 'US', 'countrySubd': 'SC', 'line1': '1426 GREAT FALLS RD', 'line2': 'LANCASTER, SC 29720', 'locality': 'Lancaster', 'matchCode': 'ExaStr', 'oneLine': '1426 GREAT FALLS RD, LANCASTER, SC 29720', 'postal1': '29720', 'postal2': '0209', 'postal3': 'C005'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '34.701783', 'longitude': '-80.771743', 'distance': 0.0, 'geoid': 'CO45057, CS4591859, DB4502580, PL4568380, SB0000133951, SB0000133962, SB0000133966, ZI29720'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1980, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'heatingtype': 'PACKAGE'}, 'building': {'size': {'bldgsize': 38102, 'grosssize': 38102, 'grosssizeadjusted': 38102, 'groundfloorsize': 0, 'livingsize': 38102, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 38102}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'condition': 'GOOD', 'roofcover': 'BUILT UP', 'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 1970}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2012-9-26', 'saleTransDate': '2012-9-26', 'amount': {'saleamt': 0, 'salerecdate': '2012-9-27', 'saledisclosuretype': 0, 'saledocnum': '0000012764', 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
10200 W 36TH ST,LITTLE ROCK,AR,72204,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
5612 HIGHWAY 14 EAST,WEINER,AR,72479,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
610 E LOOP 281,LONGVIEW,TX,75605,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
24608 WEST HIGHWAY K170,OSAGE CITY,KS,66523,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2200 MT PLEASANT ST,RACINE,WI,53404,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
6853 GILMORE RD,FAIRFIELD,OH,45011,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 24235490339017, 'fips': '39017', 'apn': 'A0300025000038', 'apnOrig': 'A0300025000038', 'attomId': 242354903}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '565', 'lotsize1': 2.512, 'lotsize2': 109423, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Butler County', 'countyuse1': '680', 'muncode': 'BU', 'munname': 'BUTLER', 'subdname': 'INDIAN SPGS', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'OH', 'line1': '6853 GILMORE RD', 'line2': 'HAMILTON,OH 45011', 'locality': 'Hamilton', 'matchCode': 'ExaStr', 'oneLine': '6853 GILMORE RD, HAMILTON,OH 45011', 'postal1': '45011', 'postal2': '5324', 'postal3': 'C036'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '39.385610', 'longitude': '-84.517167', 'distance': 0.0, 'geoid': 'CO39017, CS3925984, DB3904610, MT30001071, SB0000108535, SB0000108537, SB0000108538, ZI45011'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'RESIDENTIAL', 'proptype': 'MISC IMPROVEMENTS', 'yearbuilt': 0, 'propLandUse': 'MISC IMPROVEMENTS', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 0, 'grosssize': 0, 'grosssizeadjusted': 0, 'groundfloorsize': 0, 'livingsize': 0, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 0}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2004-10-22', 'saleTransDate': '2004-10-22', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000083573', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
3482 KEITHVILLE KINGSTON RD,KEITHVILLE,LA,71047,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
