street,city,state,zip,sales
324 MINGO STREET,ORANGEBURG,SC,29115,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
5424 OX ROAD,FAIRFAX STATION,VA,22039,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 2, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 19531195051059, 'fips': '51059', 'apn': '068301  0052', 'apnOrig': '683010052', 'attomId': 195311950}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 7.7719, 'lotsize2': 338544, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Fairfax County', 'countyuse1': '710', 'muncode': 'FA', 'munname': 'FAIRFAX', 'subdtractnum': '0', 'taxcodearea': '80000'}, 'address': {'country': 'US', 'countrySubd': 'VA', 'line1': '5424 OX RD', 'line2': 'FAIRFAX STATION, VA 22039', 'locality': 'Fairfax Station', 'matchCode': 'ExaStr', 'oneLine': '5424 OX RD, FAIRFAX STATION, VA 22039', 'postal1': '22039', 'postal2': '1022', 'postal3': 'R070'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.810169', 'longitude': '-77.326124', 'distance': 0.0, 'geoid': 'CO51059, CS5195847, DB5101260, MT30003897, ND0004493353, PL5126592, SB0000125898, SB0000125948, SB0000125985, ZI22039'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1968, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN', 'heatingtype': 'BASEBOARD'}, 'building': {'size': {'bldgsize': 15186, 'grosssize': 15186, 'grosssizeadjusted': 15186, 'groundfloorsize': 0, 'livingsize': 15186, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 15186}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 6.0, 'bathsfull': 6, 'bathshalf': 0, 'bathstotal': 6.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'constructiontype': 'CONCRETE BLOCK', 'frameType': 'PRE FAB', 'roofcover': 'COMPOSITION SHINGLE', 'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'archStyle': 'SPLIT LEVEL', 'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2012-5-7', 'saleTransDate': '2012-5-7', 'amount': {'saleamt': 0, 'salerecdate': '2012-8-10', 'saledisclosuretype': 0, 'saledocnum': '2012036168014', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 20536919551059, 'fips': '51059', 'apn': '068301  0054', 'apnOrig': '683010054', 'attomId': 205369195}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '54', 'lotsize1': 1.7202, 'lotsize2': 74932, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Fairfax County', 'countyuse1': '971', 'muncode': 'FA', 'munname': 'FAIRFAX', 'subdname': 'FAIRFAX STATION R 1674 236 168', 'subdtractnum': '0', 'taxcodearea': '80000'}, 'address': {'country': 'US', 'countrySubd': 'VA', 'line1': '5424 OX RD', 'line2': 'FAIRFAX STATION, VA 22039', 'locality': 'Fairfax Station', 'matchCode': 'ExaStr', 'oneLine': '5424 OX RD, FAIRFAX STATION, VA 22039', 'postal1': '22039', 'postal2': '1022', 'postal3': 'R070'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.810169', 'longitude': '-77.326124', 'distance': 0.0, 'geoid': 'CO51059, CS5195847, DB5101260, MT30003897, ND0004493353, PL5126592, SB0000125898, SB0000125948, SB0000125985, ZI22039'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Vacant', 'propsubtype': 'RESIDENTIAL', 'proptype': 'VACANT LAND (NEC)', 'yearbuilt': 1972, 'propLandUse': 'VACANT LAND (NEC)', 'propIndicator': '80'}, 'utilities': {}, 'building': {'size': {'bldgsize': 15082, 'grosssize': 15082, 'grosssizeadjusted': 15082, 'groundfloorsize': 0, 'livingsize': 15082, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 15082}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'wallType': 'BRICK'}, 'parking': {'prkgSize': 0}, 'summary': {'archStyle': 'SPLIT LEVEL', 'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-1-27', 'pubDate': '2018-1-27'}, 'salehistory': [{'salesearchdate': '2012-5-7', 'saleTransDate': '2012-5-7', 'amount': {'saleamt': 0, 'salerecdate': '2012-8-10', 'saledisclosuretype': 0, 'saledocnum': '2012036168014', 'saletranstype': 'Nominal - Non/Arms Length Sale'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
1005 DAFFAN AVE,ENNIS,TX,75119,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
14963 MAIN ST,WELLERSBURG,PA,15564,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
11 OTIS ST,MANSFIELD,MA,02048,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
515 BROADWAY,DOBBS FERRY,NY,10522,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
5213 HWY 126 E,GRAYSON,LA,71435,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
8383 171ST STREET,TINLEY PARK,IL,60477,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1068 SEASHORE RD,CAPE MAY,NJ,08204,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 20259037634009, 'fips': '34009', 'apn': '0500752  0100015  01', 'apnOrig': '500752010001501', 'attomId': 202590376}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '15', 'lotsize1': 7.82, 'lotsize2': 340639, 'pooltype': 'NONE'}, 'area': {'blockNum': '752.0', 'countrysecsubd': 'Cape May County', 'countyuse1': '15D', 'muncode': 'CM', 'munname': 'CAPE MAY', 'subdtractnum': '0', 'taxcodearea': '5'}, 'address': {'country': 'US', 'countrySubd': 'NJ', 'line1': '1068 SEASHORE RD', 'line2': 'CAPE MAY, NJ 08204', 'locality': 'Cape May', 'matchCode': 'ExaStr', 'oneLine': '1068 SEASHORE RD, CAPE MAY, NJ 08204', 'postal1': '08204', 'postal2': '4291', 'postal3': 'R025'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '38.951482', 'longitude': '-74.926009', 'distance': 0.0, 'geoid': 'CO34009, CS3441610, DB3409090, DB3409150, MT30004125, SB0000102937, SB0000102938, SB0000102939, SB0000102940, SB0000102941, SB0000102942, ZI08204'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1990, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {}, 'building': {'size': {'bldgsize': 2464, 'grosssize': 2464, 'grosssizeadjusted': 2464, 'groundfloorsize': 0, 'livingsize': 2464, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 2464}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {'frameType': 'TYPE UNKNOWN'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 0, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-5-7', 'pubDate': '2018-5-7'}, 'salehistory': [{'salesearchdate': '2009-3-12', 'saleTransDate': '2009-3-12', 'amount': {'saleamt': 0, 'salerecdate': '2009-3-30', 'saledisclosuretype': 0, 'saletranstype': 'Construction Loan/Financing'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
2200 W LOOP 281,LONGVIEW,TX,75604,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 2, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 16592819948183, 'fips': '48183', 'apn': '000000027798', 'apnOrig': '27798', 'attomId': 165928199}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 9.96, 'lotsize2': 433858, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Gregg County', 'countyuse1': 'F3', 'muncode': 'GG', 'munname': 'GREGG', 'subdname': 'SKILLERN I C SUR', 'subdtractnum': '46', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '2200 W LOOP 281', 'line2': 'LONGVIEW, TX 75604', 'locality': 'Longview', 'matchCode': 'ExaStr', 'oneLine': '2200 W LOOP 281, LONGVIEW, TX 75604', 'postal1': '75604', 'postal2': '2507', 'postal3': 'C064'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '32.517174', 'longitude': '-94.789953', 'distance': 0.0, 'geoid': 'CO48183, CS4892270, DB4834980, MT30002343, PL4843888, SB0000123342, SB0000123343, SB0000123344, SB0000123345, SB0000123346, SB0000123347, ZI75604'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1980, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 131630, 'grosssize': 131630, 'grosssizeadjusted': 131630, 'groundfloorsize': 69475, 'livingsize': 131630, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 131630}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-8-10', 'pubDate': '2018-8-10'}, 'salehistory': [{'salesearchdate': '2016-3-23', 'saleTransDate': '2016-3-23', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000006638', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 24412031748183, 'fips': '48183', 'apn': '000000109332', 'apnOrig': '109332', 'attomId': 244120317}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 5.673, 'lotsize2': 247116, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Gregg County', 'countyuse1': 'F3', 'muncode': 'GG', 'munname': 'GREGG', 'subdname': 'SKILLERN I C SUR', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '2200 W LOOP 281', 'line2': 'LONGVIEW, TX 75604', 'locality': 'Longview', 'matchCode': 'ExaStr', 'oneLine': '2200 W LOOP 281, LONGVIEW, TX 75604', 'postal1': '75604', 'postal2': '2507', 'postal3': 'C064'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '32.517174', 'longitude': '-94.789953', 'distance': 0.0, 'geoid': 'CO48183, CS4892270, DB4834980, MT30002343, PL4843888, SB0000123342, SB0000123343, SB0000123344, SB0000123345, SB0000123346, SB0000123347, ZI75604'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 2002, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 23814, 'grosssize': 23814, 'grosssizeadjusted': 23814, 'groundfloorsize': 7938, 'livingsize': 23814, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 23814}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 3, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-8-3', 'pubDate': '2018-8-3'}, 'salehistory': [{'salesearchdate': '2015-8-26', 'saleTransDate': '2015-8-26', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000014326', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}, {'identifier': {'obPropId': 16592819948183, 'fips': '48183', 'apn': '000000027798', 'apnOrig': '27798', 'attomId': 165928199}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 9.96, 'lotsize2': 433858, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Gregg County', 'countyuse1': 'F3', 'muncode': 'GG', 'munname': 'GREGG', 'subdname': 'SKILLERN I C SUR', 'subdtractnum': '46', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'TX', 'line1': '2200 W LOOP 281', 'line2': 'LONGVIEW, TX 75604', 'locality': 'Longview', 'matchCode': 'ExaStr', 'oneLine': '2200 W LOOP 281, LONGVIEW, TX 75604', 'postal1': '75604', 'postal2': '2507', 'postal3': 'C064'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '32.517174', 'longitude': '-94.789953', 'distance': 0.0, 'geoid': 'CO48183, CS4892270, DB4834980, MT30002343, PL4843888, SB0000123342, SB0000123343, SB0000123344, SB0000123345, SB0000123346, SB0000123347, ZI75604'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Commercial', 'propsubtype': 'COMMERCIAL', 'proptype': 'COMMON AREA', 'yearbuilt': 1980, 'propLandUse': 'COMMON AREA', 'propIndicator': '20'}, 'utilities': {}, 'building': {'size': {'bldgsize': 131630, 'grosssize': 131630, 'grosssizeadjusted': 131630, 'groundfloorsize': 69475, 'livingsize': 131630, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 131630}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 0, 'fplccount': 0}, 'construction': {}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 2, 'mobileHomeInd': ' ', 'storyDesc': 'COMMERCIAL', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2015-8-26', 'saleTransDate': '2015-8-26', 'amount': {'saleamt': 0, 'saledisclosuretype': 2, 'saledocnum': '0000014326', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
35 KINGS HIGHWAY,TAPPAN,NY,10983,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
806 E 12TH ST,CAMERON,TX,76520,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
8495 DORN RD,THAYER,KS,66776,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
158 N MADISON AVE,WICHITA,KS,67214,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
21 STATE ST,SKANEATELES,NY,13152,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
1325 S MERIDIAN AVE,WICHITA,KS,67213,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
43 ATWOOD RD,PELHAM,NH,03076,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 4534089033011, 'fips': '33011', 'apn': 'M:29-7 B:27-1', 'apnOrig': 'M297B271', 'attomId': 45340890}, 'lot': {'depth': 0, 'frontage': 0, 'lotsize1': 3.48, 'lotsize2': 151589, 'pooltype': 'NONE'}, 'area': {'countrysecsubd': 'Hillsborough County', 'countyuse1': '906', 'muncode': 'L2', 'munname': 'PELHAM TOWN', 'subdname': 'NOLIN FARM SUB', 'subdtractnum': '0', 'taxcodearea': '59940'}, 'address': {'country': 'US', 'countrySubd': 'NH', 'line1': '43 ATWOOD RD', 'line2': 'PELHAM, NH 03076', 'locality': 'Pelham', 'matchCode': 'ExaStr', 'oneLine': '43 ATWOOD RD, PELHAM, NH 03076', 'postal1': '03076', 'postal2': '3718', 'postal3': 'R028'}, 'location': {'accuracy': 'Street', 'elevation': 0.0, 'latitude': '42.726803', 'longitude': '-71.313829', 'distance': 0.0, 'geoid': 'CO33011, CS3359940, DB3305550, MT30000783, SB0000102284, SB0000102285, SB0000102286, ZI03076'}, 'summary': {'absenteeInd': 'OWNER OCCUPIED', 'propclass': 'Exempt', 'propsubtype': 'RESIDENTIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 1977, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'coolingtype': 'TYPE UNKNOWN', 'heatingfuel': 'OIL', 'heatingtype': 'HOT WATER'}, 'building': {'size': {'bldgsize': 12650, 'grosssize': 12650, 'grosssizeadjusted': 11056, 'groundfloorsize': 6256, 'livingsize': 11056, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 12650}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 0.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 0.0, 'beds': 0, 'roomsTotal': 0}, 'interior': {'bsmtsize': 6000, 'bsmttype': 'FINISHED', 'fplccount': 0}, 'construction': {'condition': 'AVERAGE', 'constructiontype': 'WOOD FRAME', 'frameType': 'WOOD', 'roofcover': 'ASPHALT', 'wallType': 'VINYL'}, 'parking': {'prkgSize': 0}, 'summary': {'bldgsNum': 0, 'bldgType': 'TYPE UNKNOWN', 'imprType': 'RESIDENTIAL', 'levels': 1, 'mobileHomeInd': ' ', 'storyDesc': 'TYPE UNKNOWN', 'unitsCount': '0', 'yearbuilteffective': 0}}, 'vintage': {'lastModified': '2019-2-1', 'pubDate': '2019-2-1'}, 'salehistory': [{'salesearchdate': '2019-1-11', 'saleTransDate': '2019-1-11', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0091392439', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2017-3-24', 'saleTransDate': '2017-3-24', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0089532632', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2016-9-21', 'saleTransDate': '2016-9-21', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0088982577', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2005-1-4', 'amount': {'saleamt': 0, 'salerecdate': '2005-1-4', 'saledisclosuretype': 0, 'saledocnum': '7387-2005', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2011-9-2', 'amount': {'saleamt': 0, 'salerecdate': '2011-9-2', 'saledisclosuretype': 0, 'saledocnum': '8346-1926', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
5694 WOOD LANE,NEWARK,NY,14513,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
7047 OAKHILL AVE NE,ALLIANCE,OH,44601,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
21385 COLLEGE BLVD,OLATHE,KS,66061,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
2130 N OLIVER AVE,WICHITA,KS,67208,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
802 BRUSH CREEK TERRACE,EAGLE,CO,81631,"{'status': {'version': '1.0.0', 'code': 0, 'msg': 'SuccessWithResult', 'total': 1, 'page': 1, 'pagesize': 10}, 'property': [{'identifier': {'obPropId': 18648589908037, 'fips': '08037', 'apn': 'R017008', 'apnOrig': 'R017008', 'attomId': 186485899}, 'lot': {'depth': 0, 'frontage': 0, 'lotnum': '2', 'lotsize1': 1.17, 'lotsize2': 50965, 'pooltype': 'NONE'}, 'area': {'blockNum': '2', 'countrysecsubd': 'Eagle County', 'countyuse1': '9259', 'muncode': 'EA', 'munname': 'EAGLE', 'srvyTownship': '210', 'subdname': 'BULL PASTURE', 'subdtractnum': '0', 'taxcodearea': '0'}, 'address': {'country': 'US', 'countrySubd': 'CO', 'line1': '802 BRUSH CREEK TER A CT', 'line2': 'EAGLE, CO 81631', 'locality': 'Eagle', 'matchCode': 'ExaZip', 'oneLine': '802 BRUSH CREEK TER A CT, EAGLE, CO 81631', 'postal1': '81631'}, 'location': {'accuracy': 'Zip5', 'elevation': 0.0, 'latitude': '39.549780', 'longitude': '-106.709990', 'distance': 0.0, 'geoid': 'CO08037, CS0891140, DB0803540, SB0000075515, SB0000075516, SB0000075518, ZI81631'}, 'summary': {'propclass': 'Exempt', 'propsubtype': 'COMMERCIAL', 'proptype': 'RELIGIOUS', 'yearbuilt': 2001, 'propLandUse': 'RELIGIOUS', 'propIndicator': '90'}, 'utilities': {'heatingfuel': 'GAS', 'heatingtype': 'RADIANT'}, 'building': {'size': {'bldgsize': 7836, 'grosssize': 7836, 'grosssizeadjusted': 7000, 'groundfloorsize': 0, 'livingsize': 7000, 'sizeInd': 'BUILDING SQFT ', 'universalsize': 7836}, 'rooms': {'bathfixtures': 0, 'baths1qtr': 0, 'baths3qtr': 0, 'bathscalc': 4.0, 'bathsfull': 0, 'bathshalf': 0, 'bathstotal': 4.0, 'beds': 0, 'roomsTotal': 6}, 'interior': {'bsmtsize': 3500, 'bsmttype': 'FINISHED', 'fplccount': 0}, 'construction': {'roofcover': 'TYPE UNKNOWN', 'wallType': 'STUCCO'}, 'parking': {'garagetype': 'ALUMINUM', 'prkgSize': 0, 'prkgSpaces': '0', 'prkgType': 'COVERED CARPORT'}, 'summary': {'bldgsNum': 0, 'bldgType': 'COMMERCIAL', 'imprType': 'COMMERCIAL', 'levels': 1, 'mobileHomeInd': ' ', 'quality': 'EXCELLENT', 'storyDesc': 'COMMERCIAL', 'unitsCount': '3', 'yearbuilteffective': 2001}}, 'vintage': {'lastModified': '2018-7-19', 'pubDate': '2018-7-24'}, 'salehistory': [{'salesearchdate': '2017-8-2', 'saleTransDate': '2017-8-2', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000015929', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}, {'salesearchdate': '2016-8-29', 'saleTransDate': '2016-8-29', 'amount': {'saleamt': 0, 'saledisclosuretype': 0, 'saledocnum': '0000014719', 'saletranstype': 'Stand Alone Finance'}, 'calculation': {'priceperbed': 0, 'pricepersizeunit': 0}}]}]}"
10 2ND ST SE,WATERTOWN,SD,57201,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
100 W NORTH ST,PERRYVILLE,MO,63775,"{'status': {'version': '1.0.0', 'code': 1, 'msg': 'SuccessWithoutResult', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
131 W 6TH ST,WALDRON,AR,72958,"{'status': {'version': '1.0.0', 'code': 212, 'msg': 'Success without results. No data available for this address.', 'total': 0, 'page': 1, 'pagesize': 10}, 'property': []}"
